
SO2                    LOSS RXS                INT RX RATE    TL =  1.53E+11
 111) SO2     + HV      = SO      + O            9.499E+03
 117) SO2     + OH      = HSO3    +              2.518E+09
 118) SO2     + O       = SO3     +              2.939E+04
 136) SO2     + HV      = S       + O2           4.071E+03
 140) SO2     + HV      = SO21    +              1.486E+11
 141) SO2     + HV      = SO23    +              1.076E+09
 149) SO21    + SO2     = SO3     + SO           7.037E+00
 152) SO23    + SO2     = SO3     + SO           8.850E-01

H2SO4               PRODUCTION RXS              INT RX RATE    TP =  2.52E+09
 119) SO3     + H2O     = H2SO4   +              2.518E+09

H2SO4                  LOSS RXS                INT RX RATE    TL =  2.47E+09
 142) H2SO4   + HV      = SO2     + OH      OH   4.567E+01

HSO                 PRODUCTION RXS              INT RX RATE    TP =  1.90E+08
 156) HS      + O3      = HSO     + O2           1.883E+08
 157) HS      + NO2     = HSO     + NO           2.114E+06
 163) SO      + HCO     = HSO     + CO           1.390E-07
 164) H       + SO      = HSO     +              1.205E-03

HSO                    LOSS RXS                INT RX RATE    TL =  1.88E+08
 165) HSO     + HV      = HS      + O            8.614E-01
 166) HSO     + OH      = H2O     + SO           1.869E+08
 167) HSO     + H       = HS      + OH           2.879E+01
 168) HSO     + H       = H2      + SO           2.239E+00
 169) HSO     + HS      = H2S     + SO           3.073E+02
 170) HSO     + O       = OH      + SO           6.524E+05
 171) HSO     + S       = HS      + SO           2.212E-10

CO2                 PRODUCTION RXS              INT RX RATE    TP =  8.55E+13
  30) CO      + OH      = CO2     + H            3.424E+11
  31) CO      + O       = CO2     +              3.972E+05
  36) O       + HCO     = H       + CO2          2.153E+05
 175) O1D     + CO2     = CO2     + O            6.866E+11

CO2                    LOSS RXS                INT RX RATE    TL =  7.05E+11
  29) CO2     + HV      = CO      + O            8.474E+08
  42) CO2     + HV      = CO      + O1D          8.468E+08
 161) S       + CO2     = SO      + CO           2.979E-08
 175) O1D     + CO2     = CO2     + O            6.866E+11

SO4AER              PRODUCTION RXS              INT RX RATE    TP =  2.38E+09

SO4AER                 LOSS RXS                INT RX RATE    TL =  2.36E+09

CH21                PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
  51) CH4     + HV      = CH21    + H2           3.974E+07

CH21                   LOSS RXS                INT RX RATE    TL =  0.00E+00
  61) CH21    + CH4     = CH3     + CH3          1.597E+01
  62) CH21    + O2      = H2CO    + O            7.921E+04
  63) CH21    + N2      = CH23    + N2           3.966E+07

CH23                PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
  63) CH21    + N2      = CH23    + N2           3.966E+07

CH23                   LOSS RXS                INT RX RATE    TL =  0.00E+00
  64) CH23    + H2      = CH3     + H            6.465E+01
  65) CH23    + CH4     = CH3     + CH3          3.041E-08
  66) CH23    + O2      = H2CO    + O            3.966E+07

O1D                 PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
  23) O2      + HV      = O       + O1D          1.735E+11
  26) O3      + HV      = O2      + O1D          5.966E+14
  42) CO2     + HV      = CO      + O1D          8.468E+08

O1D                    LOSS RXS                INT RX RATE    TL =  0.00E+00
   1) H2O     + O1D     = OH      + OH           1.986E+11
   2) H2      + O1D     = OH      + H            9.058E+08
  21) O1D     + N2      = O       + N2           4.254E+14
  22) O1D     + O2      = O       + O2           1.705E+14
  59) CH4     + O1D     = CH3     + OH           1.110E+09
  60) CH4     + O1D     = H2CO    + H2           6.413E+07
  77) N2O     + O1D     = NO      + NO           8.197E+07
  78) N2O     + O1D     = N2      + O2           5.995E+07
 172) N2      + O1D     = N2O     +              2.251E+06
 175) O1D     + CO2     = CO2     + O            6.866E+11

CH3                 PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
  58) CH4     + OH      = CH3     + H2O          1.242E+11
  59) CH4     + O1D     = CH3     + OH           1.110E+09
  61) CH21    + CH4     = CH3     + CH3          1.597E+01
  64) CH23    + H2      = CH3     + H            6.465E+01
  65) CH23    + CH4     = CH3     + CH3          3.041E-08

CH3                    LOSS RXS                INT RX RATE    TL =  0.00E+00
  67) CH3     + O2      = CH3O2   +              1.253E+11
  68) CH3     + OH      = H2CO    + H2           6.219E-08
  69) CH3     + O       = H2CO    + H            1.460E+06
  70) CH3     + O3      = H2CO    + HO2          3.006E+06

H3CO                PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
  52) CH3OOH  + HV      = H3CO    + OH           2.575E+10
  72) CH3O2   + CH3O2   = H3CO    + H3CO    O2   8.977E+08
  73) CH3O2   + NO      = H3CO    + NO2          7.372E+10
  97) CH3O2   + OH      = H3CO    + HO2          5.554E+09

H3CO                   LOSS RXS                INT RX RATE    TL =  0.00E+00
  74) H3CO    + O2      = H2CO    + HO2          1.068E+11
  75) H3CO    + O       = H2CO    + OH           1.204E+03
  76) H3CO    + OH      = H2CO    + H2O          1.318E+03

HCO                 PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
  32) H       + CO      = HCO     +              3.272E+03
  39) H2CO    + HV      = HCO     + H            2.583E+10
  41) H2CO    + H       = H2      + HCO          1.216E+05
  45) H2CO    + OH      = H2O     + HCO          3.404E+10
  48) H2CO    + O       = HCO     + OH           2.119E+08
 139) HS      + H2CO    = H2S     + HCO          2.314E+05

HCO                    LOSS RXS                INT RX RATE    TL =  0.00E+00
  33) H       + HCO     = H2      + CO           3.472E+03
  35) OH      + HCO     = H2O     + CO           1.821E+02
  36) O       + HCO     = H       + CO2          2.153E+05
  37) O       + HCO     = OH      + CO           2.153E+05
  40) HCO     + HV      = H       + CO           1.040E+03
  44) HCO     + O2      = HO2     + CO           6.008E+10
 131) HS      + HCO     = H2S     + CO           1.514E-05
 163) SO      + HCO     = HSO     + CO           1.390E-07

N                   PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
  56) NO      + HV      = N       + O            1.330E+08

N                      LOSS RXS                INT RX RATE    TL =  0.00E+00
  79) N       + O2      = NO      + O            1.084E+08
  80) N       + O3      = NO      + O2           2.715E+04
  81) N       + OH      = NO      + H            6.715E+06
  82) N       + NO      = N2      + O            1.781E+07

S                   PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
 130) HS      + HS      = H2S     + S            1.664E-01
 132) HS      + H       = H2      + S            1.829E-04
 136) SO2     + HV      = S       + O2           4.071E+03
 159) SO      + SO      = SO2     + S            5.969E-07

S                      LOSS RXS                INT RX RATE    TL =  0.00E+00
 133) HS      + S       = H       + S2           1.710E-14
 134) S       + O2      = SO      + O            4.071E+03
 135) S       + OH      = SO      + H            2.733E-04
 137) S       + HO2     = HS      + O2           2.872E-05
 138) S       + HO2     = SO      + OH           2.872E-05
 158) S       + O3      = SO      + O2           1.362E-01
 161) S       + CO2     = SO      + CO           2.979E-08
 171) HSO     + S       = HS      + SO           2.212E-10

SO21                PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
 140) SO2     + HV      = SO21    +              1.486E+11

SO21                   LOSS RXS                INT RX RATE    TL =  0.00E+00
 144) SO21    + M       = SO23    + M            1.351E+10
 145) SO21    + M       = SO2     + M            1.351E+11
 146) SO21    + HV      = SO23    + HV           1.752E+06
 147) SO21    + HV      = SO2     + HV           2.569E+07
 148) SO21    + O2      = SO3     + O            2.837E+05
 149) SO21    + SO2     = SO3     + SO           7.037E+00

SO23                PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
 141) SO2     + HV      = SO23    +              1.076E+09
 144) SO21    + M       = SO23    + M            1.351E+10
 146) SO21    + HV      = SO23    + HV           1.752E+06

SO23                   LOSS RXS                INT RX RATE    TL =  0.00E+00
 150) SO23    + M       = SO2     + M            1.458E+10
 151) SO23    + HV      = SO2     + HV           9.476E+06
 152) SO23    + SO2     = SO3     + SO           8.850E-01

HSO3                PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
 117) SO2     + OH      = HSO3    +              2.518E+09

HSO3                   LOSS RXS                INT RX RATE    TL =  0.00E+00
 120) HSO3    + O2      = HO2     + SO3          2.518E+09
 121) HSO3    + OH      = H2O     + SO3          3.502E-02
 122) HSO3    + H       = H2      + SO3          6.804E-07
 123) HSO3    + O       = OH      + SO3          2.702E-04

SO3                 PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
 118) SO2     + O       = SO3     +              2.939E+04
 120) HSO3    + O2      = HO2     + SO3          2.518E+09
 121) HSO3    + OH      = H2O     + SO3          3.502E-02
 122) HSO3    + H       = H2      + SO3          6.804E-07
 123) HSO3    + O       = OH      + SO3          2.702E-04
 148) SO21    + O2      = SO3     + O            2.837E+05
 149) SO21    + SO2     = SO3     + SO           7.037E+00
 152) SO23    + SO2     = SO3     + SO           8.850E-01

SO3                    LOSS RXS                INT RX RATE    TL =  0.00E+00
 119) SO3     + H2O     = H2SO4   +              2.518E+09
 160) SO3     + SO      = SO2     + SO2          5.737E-06

S2                  PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
 133) HS      + S       = H       + S2           1.710E-14

S2                     LOSS RXS                INT RX RATE    TL =  0.00E+00

N2                  PRODUCTION RXS              INT RX RATE    TP =  0.00E+00
  21) O1D     + N2      = O       + N2           4.254E+14
  53) N2O     + HV      = N2      + O            8.200E+08
  63) CH21    + N2      = CH23    + N2           3.966E+07
  78) N2O     + O1D     = N2      + O2           5.995E+07
  82) N       + NO      = N2      + O            1.781E+07
 173) N2O     + H       = N2      + OH           8.681E+06
 174) N2O     + NO      = NO2     + N2           2.754E-26

N2                     LOSS RXS                INT RX RATE    TL =  0.00E+00
  21) O1D     + N2      = O       + N2           4.254E+14
  63) CH21    + N2      = CH23    + N2           3.966E+07
 172) N2      + O1D     = N2O     +              2.251E+06
